categoria,Imagen,producto,Formato,Precio
Leche y bebidas vegetales,https://prod-mercadona.imgix.net/images/82760f38aabf221eb490fb18ac860555.jpg?fit=crop&h=300&w=300,Bebida de avena con café Hacendado,Vaso 250 ml,"0,90 €"
Leche y bebidas vegetales,https://prod-mercadona.imgix.net/images/a45c6c0894a2635aad570cc9b30add0d.jpg?fit=crop&h=300&w=300,Bebida de avellana y arroz sin azúcares añadidos Hacendado,6 bricks x 1 L,"7,80 €"
Leche y bebidas vegetales,https://prod-mercadona.imgix.net/images/48f3b41650de1c5aab91011aceddc8d4.jpg?fit=crop&h=300&w=300,Bebida de avellana y arroz sin azúcares añadidos Hacendado,Brick 1 L,"1,30 €"
Leche y bebidas vegetales,https://prod-mercadona.imgix.net/images/659b38ff1259a7fce93b5811e134cb6e.jpg?fit=crop&h=300&w=300,Bebida de soja sabor vainilla Hacendado 0% azúcar,6 bricks x 1 L,"6,60 €"
Leche y bebidas vegetales,https://prod-mercadona.imgix.net/images/82a4f88cd6bdef80c7d12730066cb147.jpg?fit=crop&h=300&w=300,Bebida de soja sabor vainilla Hacendado 0% azúcar,Brick 1 L,"1,10 €"
Leche y bebidas vegetales,https://prod-mercadona.imgix.net/images/d37ca9bd4e181ab7c222ab18a0d579d4.jpg?fit=crop&h=300&w=300,Bebida de avena Hacendado 0% azúcar,6 bricks x 1 L,"4,80 €"
Leche y bebidas vegetales,https://prod-mercadona.imgix.net/images/00dfbf377ed1f04756356386173ebe37.jpg?fit=crop&h=300&w=300,Bebida de avena Hacendado 0% azúcar,Brick 1 L,"0,80 €"
Leche y bebidas vegetales,https://prod-mercadona.imgix.net/images/b06e21061c823e71ef9ed734b6b3a57f.jpg?fit=crop&h=300&w=300,Bebida de avena con chocolate Hacendado sin azucares añadidos,6 bricks x 1 L,"7,50 €"
Leche y bebidas vegetales,https://prod-mercadona.imgix.net/images/2e5f0ed711b55055844c360f7d692e1e.jpg?fit=crop&h=300&w=300,Bebida de avena con chocolate sin azúcares añadidos Hacendado,Brick 1 L,"1,25 €"
Leche y bebidas vegetales,https://prod-mercadona.imgix.net/images/b1d5ae5344b4991270bfb92a99c36e82.jpg?fit=crop&h=300&w=300,Bebida de avena con chocolate sin azúcares añadidos Hacendado,3 mini bricks x 250 ml,"1,60 €"
Leche y bebidas vegetales,https://prod-mercadona.imgix.net/images/3cea02fc6511b13003b8cd6ed8fc1f1e.jpg?fit=crop&h=300&w=300,Batido de chocolate Hacendado,6 mini bricks x 200 ml,"1,40 €"
Leche y bebidas vegetales,https://prod-mercadona.imgix.net/images/eae2a160d018b1c6b49b65aee8a11c79.jpg?fit=crop&h=300&w=300,Batido de chocolate Hacendado,Botella 1 L,"1,20 €"
Leche y bebidas vegetales,https://prod-mercadona.imgix.net/images/d7820964ecf607646cd817c5686a12ee.jpg?fit=crop&h=300&w=300,Batido de chocolate 90% leche Hacendado,Botella 1 L,"1,35 €"
Leche y bebidas vegetales,https://prod-mercadona.imgix.net/images/175f7555e6552bbb059e836453b3145e.jpg?fit=crop&h=300&w=300,Batido de chocolate 90% leche Hacendado,6 mini bricks x 200 ml,"1,65 €"
Leche y bebidas vegetales,https://prod-mercadona.imgix.net/images/025ca3c94e65e196c247d0cf6de55175.jpg?fit=crop&h=300&w=300,Batido de chocolate 90% leche Puleva,6 mini bricks x 200 ml,"2,75 €"
Leche y bebidas vegetales,https://prod-mercadona.imgix.net/images/0a3c939365e1ccf1721e9dffe80a17c1.jpg?fit=crop&h=300&w=300,Batido de chocolate ColaCao Energy,4 mini botellas x 188 ml,"2,65 €"
Leche y bebidas vegetales,https://prod-mercadona.imgix.net/images/fc6008c7edf9fe7a4600ecb22491812c.jpg?fit=crop&h=300&w=300,Batido sabor vainilla Hacendado,Botella 1 L,"1,20 €"
Leche y bebidas vegetales,https://prod-mercadona.imgix.net/images/72eeff5bd8b7855e11ec9fe6e3863bba.jpg?fit=crop&h=300&w=300,Batido de vainilla Hacendado,6 mini bricks x 200 ml,"1,55 €"
Leche y bebidas vegetales,https://prod-mercadona.imgix.net/images/26afc175f1198a7e222963bbc727fd96.jpg?fit=crop&h=300&w=300,Batido sabor fresa Hacendado,Botella 1 L,"1,20 €"
Leche y bebidas vegetales,https://prod-mercadona.imgix.net/images/dd577f5bcb0d1d488e8475cbc3fbc81c.jpg?fit=crop&h=300&w=300,Batido sabor fresa Hacendado,6 mini bricks x 200 ml,"1,55 €"
Leche y bebidas vegetales,https://prod-mercadona.imgix.net/images/705e4b69f5952299c3f9d7e954440275.jpg?fit=crop&h=300&w=300,Batido de chocolate Hacendado 0% sin azúcares añadidos,6 mini bricks x 200 ml,"1,85 €"
